Have,Name,Game,Set,Low,Mid,High
1,Glaceon V - [Holofoil],Pokemon,SWSH07: Evolving Skies,$0.44,$1.25,$6.99
1,Duraludon V - [Holofoil],Pokemon,SWSH07: Evolving Skies,$0.47,$1.00,$17.00
1,Duraludon VMAX - [Holofoil],Pokemon,SWSH07: Evolving Skies,$1.00,$2.00,$24.99
2,Aroma Lady,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$5.00
2,Boost Shake,Pokemon,SWSH07: Evolving Skies,$0.01,$0.12,$50.00
2,Copycat,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$2.00
1,Copycat - [Reverse Holofoil],Pokemon,SWSH07: Evolving Skies,$0.01,$0.15,$2.25
1,Crystal Cave - [Reverse Holofoil],Pokemon,SWSH07: Evolving Skies,$0.05,$0.25,$15.00
1,Digging Gloves,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$15.00
2,Dream Ball,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$1.00
2,Elemental Badge,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$5.00
1,Full Face Guard,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$1.03
1,Gordie,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$4.99
1,Lucky Ice Pop,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$1.25
4,Moon & Sun Badge,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$1.25
1,Moon & Sun Badge - [Reverse Holofoil],Pokemon,SWSH07: Evolving Skies,$0.01,$0.15,$1.87
1,Raihan,Pokemon,SWSH07: Evolving Skies,$0.02,$0.18,$2.00
4,Rapid Strike Scroll of the Flying Dragon,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$2.00
2,Rescue Carrier,Pokemon,SWSH07: Evolving Skies,$0.01,$0.15,$5.00
2,Rescue Carrier - [Reverse Holofoil],Pokemon,SWSH07: Evolving Skies,$0.04,$0.21,$1.89
4,Ribbon Badge,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$1.25
1,Rubber Gloves,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$2.00
2,Snow Leaf Badge,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$0.99
1,Spirit Mask,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$0.99
1,Shopping Center,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$5.00
1,Stormy Mountains,Pokemon,SWSH07: Evolving Skies,$0.01,$0.15,$2.00
1,Toy Catcher,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$1.00
5,Zinnia's Resolve,Pokemon,SWSH07: Evolving Skies,$0.01,$0.15,$1.00
1,Toy Catcher (Secret) - [Holofoil],Pokemon,SWSH07: Evolving Skies,$1.99,$3.21,$10.00
1,Turffield Stadium (Secret) - [Holofoil],Pokemon,SWSH07: Evolving Skies,$2.94,$4.41,$25.00
1,Pinsir,Pokemon,SWSH07: Evolving Skies,$0.02,$0.15,$1.25
1,Hoppip - [Reverse Holofoil],Pokemon,SWSH07: Evolving Skies,$0.04,$0.16,$1.88
7,Hoppip,Pokemon,SWSH07: Evolving Skies,$0.01,$0.07,$40.00
3,Skiploom,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$40.00
2,Skiploom - [Reverse Holofoil],Pokemon,SWSH07: Evolving Skies,$0.01,$0.15,$4.06
4,Psyduck,Pokemon,SWSH07: Evolving Skies,$0.01,$0.09,$5.00
3,Golduck,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$1.04
1,Golduck - [Reverse Holofoil],Pokemon,SWSH07: Evolving Skies,$0.03,$0.15,$1.01
4,Tentacool,Pokemon,SWSH07: Evolving Skies,$0.01,$0.08,$40.00
2,Seedot,Pokemon,SWSH07: Evolving Skies,$0.01,$0.09,$40.00
2,Tentacruel,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$5.00
4,Petilil,Pokemon,SWSH07: Evolving Skies,$0.01,$0.07,$40.00
1,Lilligant,Pokemon,SWSH07: Evolving Skies,$0.02,$0.15,$5.00
7,Dwebble,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$40.00
2,Crustle,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$40.00
1,Crustle - [Reverse Holofoil],Pokemon,SWSH07: Evolving Skies,$0.02,$0.15,$4.00
2,Gossifleur,Pokemon,SWSH07: Evolving Skies,$0.01,$0.07,$40.00
7,Lotad,Pokemon,SWSH07: Evolving Skies,$0.01,$0.08,$40.00
1,Lombre,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$40.00
2,Applin,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$40.00
2,Hypno - [Reverse Holofoil],Pokemon,SWSH07: Evolving Skies,$0.03,$0.15,$1.09
1,Hypno,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$1.35
1,Litleo - [Reverse Holofoil],Pokemon,SWSH07: Evolving Skies,$0.02,$0.15,$1.00
5,Litleo,Pokemon,SWSH07: Evolving Skies,$0.01,$0.07,$40.00
3,Carvanha,Pokemon,SWSH07: Evolving Skies,$0.01,$0.07,$5.00
4,Wobbuffet,Pokemon,SWSH07: Evolving Skies,$0.01,$0.09,$40.00
2,Pyroar,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$40.00
2,Sableye,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$1.80
3,Woobat,Pokemon,SWSH07: Evolving Skies,$0.01,$0.08,$40.00
1,Sharpedo,Pokemon,SWSH07: Evolving Skies,$0.01,$0.15,$1.83
1,Sharpedo - [Reverse Holofoil],Pokemon,SWSH07: Evolving Skies,$0.04,$0.20,$2.00
1,Swoobat,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$40.00
4,Feebas,Pokemon,SWSH07: Evolving Skies,$0.01,$0.07,$40.00
4,Eevee,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$5.00
2,Teddiursa,Pokemon,SWSH07: Evolving Skies,$0.01,$0.07,$1.79
1,Flabebe,Pokemon,SWSH07: Evolving Skies,$0.01,$0.09,$40.00
2,Ursaring,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$40.00
1,Milotic,Pokemon,SWSH07: Evolving Skies,$0.01,$0.18,$2.00
1,Floette,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$2.00
1,Smeargle,Pokemon,SWSH07: Evolving Skies,$0.01,$0.15,$1.80
3,Luvdisc,Pokemon,SWSH07: Evolving Skies,$0.01,$0.08,$40.00
3,Slakoth,Pokemon,SWSH07: Evolving Skies,$0.01,$0.06,$40.00
1,Pumpkaboo,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$40.00
4,Tympole,Pokemon,SWSH07: Evolving Skies,$0.01,$0.07,$5.00
1,Vigoroth,Pokemon,SWSH07: Evolving Skies,$0.01,$0.09,$40.00
6,Cutiefly,Pokemon,SWSH07: Evolving Skies,$0.01,$0.08,$40.00
4,Swablu,Pokemon,SWSH07: Evolving Skies,$0.01,$0.08,$40.00
4,Ribombee,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$1.01
3,Cryogonal,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$1.80
5,Lillipup,Pokemon,SWSH07: Evolving Skies,$0.01,$0.08,$40.00
3,Bergmite,Pokemon,SWSH07: Evolving Skies,$0.01,$0.07,$5.00
3,Herdier,Pokemon,SWSH07: Evolving Skies,$0.01,$0.09,$1.03
4,Avalugg,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$1.25
9,Hitmonchan,Pokemon,SWSH07: Evolving Skies,$0.01,$0.09,$0.99
1,Stoutland,Pokemon,SWSH07: Evolving Skies,$0.02,$0.15,$1.25
1,Wishiwashi,Pokemon,SWSH07: Evolving Skies,$0.01,$0.15,$100.00
5,Rufflet,Pokemon,SWSH07: Evolving Skies,$0.01,$0.08,$40.00
4,Eiscue,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$40.00
2,Braviary,Pokemon,SWSH07: Evolving Skies,$0.01,$0.09,$40.00
5,Hippopotas,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$40.00
3,Fletchling,Pokemon,SWSH07: Evolving Skies,$0.01,$0.07,$5.00
3,Hippowdon,Pokemon,SWSH07: Evolving Skies,$0.01,$0.09,$40.00
2,Pikachu,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$40.00
2,Fletchinder,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$40.00
2,Roggenrola,Pokemon,SWSH07: Evolving Skies,$0.01,$0.08,$40.00
2,Talonflame,Pokemon,SWSH07: Evolving Skies,$0.01,$0.15,$2.00
1,Gigalith,Pokemon,SWSH07: Evolving Skies,$0.01,$0.15,$5.00
1,Chinchou,Pokemon,SWSH07: Evolving Skies,$0.01,$0.09,$40.00
3,Palpitoad,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$40.00
1,Nuzleaf,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$40.00
1,Nuzleaf - [Reverse Holofoil],Pokemon,SWSH07: Evolving Skies,$0.03,$0.15,$1.00
1,Seismitoad,Pokemon,SWSH07: Evolving Skies,$0.01,$0.15,$1.04
2,Lanturn,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$40.00
1,Shiftry,Pokemon,SWSH07: Evolving Skies,$0.02,$0.15,$5.00
1,Mareep,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$40.00
1,Scraggy,Pokemon,SWSH07: Evolving Skies,$0.01,$0.08,$40.00
1,Flaaffy - [Reverse Holofoil],Pokemon,SWSH07: Evolving Skies,$0.05,$0.25,$3.32
2,Flaaffy,Pokemon,SWSH07: Evolving Skies,$0.04,$0.20,$40.00
1,Ampharos,Pokemon,SWSH07: Evolving Skies,$0.02,$0.15,$2.00
5,Zorua,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$1.81
4,Emolga,Pokemon,SWSH07: Evolving Skies,$0.01,$0.08,$40.00
4,Nickit,Pokemon,SWSH07: Evolving Skies,$0.01,$0.07,$40.00
3,Thievul,Pokemon,SWSH07: Evolving Skies,$0.01,$0.18,$1.80
3,Scrafty,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$40.00
2,Bagon,Pokemon,SWSH07: Evolving Skies,$0.01,$0.08,$40.00
2,Shelgon,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$40.00
3,Dialga - [Holofoil],Pokemon,SWSH07: Evolving Skies,$0.03,$0.25,$19.99
2,Deino,Pokemon,SWSH07: Evolving Skies,$0.01,$0.08,$40.00
5,Zweilous,Pokemon,SWSH07: Evolving Skies,$0.01,$0.10,$1.25
1,Kyurem - [Holofoil],Pokemon,SWSH07: Evolving Skies,$0.08,$0.25,$9.99
2,Drampa,Pokemon,SWSH07: Evolving Skies,$0.01,$0.18,$1.82
2,Flapple,Pokemon,SWSH07: Evolving Skies,$0.01,$0.15,$1.04
2,Appletun,Pokemon,SWSH07: Evolving Skies,$0.01,$0.15,$22.23
1,Dialga - [Holofoil],Pokemon,Celebrations,$0.01,$0.20,$4.99
2,Cosmoem - [Holofoil],Pokemon,Celebrations,$0.01,$0.18,$22.00
1,Kyogre - [Holofoil],Pokemon,Celebrations,$0.01,$0.23,$100.00
1,Ho-Oh - [Holofoil],Pokemon,Celebrations,$0.01,$0.20,$4.99
1,Reshiram - [Holofoil],Pokemon,Celebrations,$0.01,$0.20,$5.03
1,Palkia - [Holofoil],Pokemon,Celebrations,$0.01,$0.20,$4.99
1,Pikachu - [Holofoil],Pokemon,Celebrations,$0.01,$0.55,$19.99
1,Zekrom - [Holofoil],Pokemon,Celebrations,$0.01,$0.20,$4.99
1,Xerneas - [Holofoil],Pokemon,Celebrations,$0.01,$0.20,$5.03
1,Cosmog - [Holofoil],Pokemon,Celebrations,$0.02,$0.19,$4.99
1,Lunala - [Holofoil],Pokemon,Celebrations,$0.01,$0.20,$5.03
1,Yveltal - [Holofoil],Pokemon,Celebrations,$0.01,$0.20,$5.00
2,Solgaleo - [Holofoil],Pokemon,Celebrations,$0.01,$0.20,$4.99
1,Lugia - [Holofoil],Pokemon,Celebrations,$0.01,$0.20,$56.94
2,Caterpie,Pokemon,SWSH08: Fusion Strike,$0.01,$0.06,$40.00
1,Metapod,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$2.00
2,Shroomish,Pokemon,SWSH08: Fusion Strike,$0.01,$0.08,$40.00
1,Breloom,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$40.00
2,Pansage,Pokemon,SWSH08: Fusion Strike,$0.01,$0.05,$40.00
1,Simisage,Pokemon,SWSH08: Fusion Strike,$0.01,$0.08,$2.00
1,Leavanny,Pokemon,SWSH08: Fusion Strike,$0.05,$0.16,$1.95
1,Leavanny - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.02,$0.22,$1.09
1,Maractus,Pokemon,SWSH08: Fusion Strike,$0.02,$0.11,$5.00
3,Shelmet,Pokemon,SWSH08: Fusion Strike,$0.01,$0.07,$5.00
2,Adventurer's Discovery,Pokemon,SWSH08: Fusion Strike,$0.08,$0.22,$2.00
1,Virizion,Pokemon,SWSH08: Fusion Strike,$0.02,$0.13,$1.09
1,Bug Catcher - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.03,$0.20,$1.00
1,Bug Catcher,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$2.00
3,Phantump - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.01,$0.15,$1.00
3,Trevenant,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$2.00
1,Chili & Cilan & Cress,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$5.00
4,Grubbin,Pokemon,SWSH08: Fusion Strike,$0.01,$0.06,$40.00
1,Grubbin - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.01,$0.15,$2.00
4,Cook,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$2.81
4,Cross Switcher,Pokemon,SWSH08: Fusion Strike,$0.08,$0.22,$17.00
2,Dewpider,Pokemon,SWSH08: Fusion Strike,$0.01,$0.06,$40.00
1,Crossceiver - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.04,$0.20,$1.98
1,Dancer,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$1.00
1,Elesa's Sparkle,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$2.95
1,Farewell Bell,Pokemon,SWSH08: Fusion Strike,$0.01,$0.08,$0.99
1,Judge - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.25,$0.95,$5.00
1,Judge,Pokemon,SWSH08: Fusion Strike,$0.17,$0.50,$3.49
1,Schoolboy,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$5.00
2,Gossifleur,Pokemon,SWSH08: Fusion Strike,$0.01,$0.06,$5.00
3,Schoolgirl,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$5.00
1,Eldegoss,Pokemon,SWSH08: Fusion Strike,$0.01,$0.08,$2.00
3,Sidney,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$5.00
1,Sidney - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.01,$0.20,$0.99
1,Vulpix (29),Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$2.00
1,Ninetales (30),Pokemon,SWSH08: Fusion Strike,$0.03,$0.10,$1.00
1,Ninetales (31),Pokemon,SWSH08: Fusion Strike,$0.02,$0.12,$1.95
1,Growlithe,Pokemon,SWSH08: Fusion Strike,$0.01,$0.08,$40.00
1,Arcanine,Pokemon,SWSH08: Fusion Strike,$0.03,$0.18,$2.00
1,Slugma - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.03,$0.15,$1.07
1,Slugma,Pokemon,SWSH08: Fusion Strike,$0.01,$0.06,$40.00
2,Magcargo,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$0.99
3,Heatmor,Pokemon,SWSH08: Fusion Strike,$0.03,$0.10,$1.00
1,Oricorio,Pokemon,SWSH08: Fusion Strike,$0.02,$0.16,$1.04
1,Sizzlipede (46),Pokemon,SWSH08: Fusion Strike,$0.01,$0.09,$1.01
2,Sizzlipede (47) - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.03,$0.15,$1.00
1,Sizzlipede (47),Pokemon,SWSH08: Fusion Strike,$0.01,$0.08,$5.00
1,Shellder,Pokemon,SWSH08: Fusion Strike,$0.01,$0.08,$40.00
1,Starmie - [Holofoil],Pokemon,SWSH08: Fusion Strike,$0.01,$0.22,$9.95
2,Totodile,Pokemon,SWSH08: Fusion Strike,$0.01,$0.08,$40.00
1,Marill,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$1.03
1,Qwilfish,Pokemon,SWSH08: Fusion Strike,$0.01,$0.06,$40.00
2,Mantine,Pokemon,SWSH08: Fusion Strike,$0.01,$0.06,$2.00
1,Mudkip,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$1.25
1,Marshtomp - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.08,$0.22,$1.00
1,Basculin,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$40.00
2,Galarian Darumaka,Pokemon,SWSH08: Fusion Strike,$0.01,$0.05,$40.00
1,Galarian Darmanitan,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$1.25
1,Galarian Darmanitan - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.05,$0.20,$2.00
1,Clauncher - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.04,$0.20,$10.00
1,Pyukumuku - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.05,$0.26,$1.00
1,Pyukumuku,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$40.00
2,Chewtle,Pokemon,SWSH08: Fusion Strike,$0.01,$0.06,$40.00
1,Arrokuda - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.06,$0.20,$1.07
3,Snom,Pokemon,SWSH08: Fusion Strike,$0.01,$0.08,$40.00
1,Voltorb - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.05,$0.15,$0.99
1,Voltorb,Pokemon,SWSH08: Fusion Strike,$0.01,$0.08,$0.99
1,Electrode - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.03,$0.20,$4.99
3,Plusle,Pokemon,SWSH08: Fusion Strike,$0.01,$0.08,$40.00
2,Shinx,Pokemon,SWSH08: Fusion Strike,$0.01,$0.05,$5.00
1,Luxio - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.10,$0.20,$4.18
1,Luxio,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$2.00
3,Rotom,Pokemon,SWSH08: Fusion Strike,$0.01,$0.06,$2.00
2,Tynamo,Pokemon,SWSH08: Fusion Strike,$0.01,$0.05,$40.00
1,Eelektrik,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$1.00
1,Zeraora,Pokemon,SWSH08: Fusion Strike,$0.03,$0.15,$1.01
2,Toxel (106),Pokemon,SWSH08: Fusion Strike,$0.01,$0.08,$40.00
2,Morpeko (109),Pokemon,SWSH08: Fusion Strike,$0.01,$0.08,$40.00
1,Jigglypuff,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$0.99
1,Wigglytuff,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$2.00
1,Mew V - [Holofoil],Pokemon,SWSH08: Fusion Strike,$0.70,$1.43,$13.25
1,Snubbull,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$40.00
1,Galarian Corsola - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.04,$0.21,$1.16
1,Galarian Corsola,Pokemon,SWSH08: Fusion Strike,$0.01,$0.08,$40.00
1,Galarian Cursola - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.09,$0.22,$2.00
1,Galarian Cursola,Pokemon,SWSH08: Fusion Strike,$0.03,$0.14,$1.95
5,Meowth,Pokemon,SWSH08: Fusion Strike,$0.01,$0.09,$40.00
1,Persian,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$1.01
3,Munna,Pokemon,SWSH08: Fusion Strike,$0.01,$0.07,$40.00
2,Blissey,Pokemon,SWSH08: Fusion Strike,$0.01,$0.15,$1.71
1,Eevee,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$5.39
1,Snorlax,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$40.00
1,Sigilyph,Pokemon,SWSH08: Fusion Strike,$0.01,$0.08,$1.25
3,Smeargle,Pokemon,SWSH08: Fusion Strike,$0.01,$0.06,$5.00
1,Skitty,Pokemon,SWSH08: Fusion Strike,$0.01,$0.06,$40.00
2,Buneary,Pokemon,SWSH08: Fusion Strike,$0.01,$0.06,$40.00
2,Lopunny,Pokemon,SWSH08: Fusion Strike,$0.01,$0.08,$40.00
1,Sandygast,Pokemon,SWSH08: Fusion Strike,$0.01,$0.07,$40.00
1,Diggersby,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$1.08
1,Hawlucha,Pokemon,SWSH08: Fusion Strike,$0.01,$0.08,$1.00
1,Rookidee,Pokemon,SWSH08: Fusion Strike,$0.01,$0.07,$40.00
2,Wooloo (221),Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$1.03
1,Wooloo (222) - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.05,$0.20,$0.99
2,Wooloo (222),Pokemon,SWSH08: Fusion Strike,$0.01,$0.07,$1.00
1,Galarian Meowth,Pokemon,SWSH08: Fusion Strike,$0.01,$0.08,$1.25
1,Dragapult - [Holofoil],Pokemon,SWSH08: Fusion Strike,$0.09,$0.22,$2.00
1,Skarmory,Pokemon,SWSH08: Fusion Strike,$0.01,$0.06,$2.00
1,Sandshrew,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$1.25
2,Excadrill,Pokemon,SWSH08: Fusion Strike,$0.01,$0.05,$2.00
1,Durant,Pokemon,SWSH08: Fusion Strike,$0.01,$0.05,$0.99
1,Mankey,Pokemon,SWSH08: Fusion Strike,$0.01,$0.06,$40.00
3,Klefki,Pokemon,SWSH08: Fusion Strike,$0.01,$0.05,$40.00
1,Klefki - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.03,$0.15,$1.04
1,Primeape - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.05,$0.20,$2.00
1,Graveler,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$5.00
2,Onix,Pokemon,SWSH08: Fusion Strike,$0.01,$0.07,$5.00
1,Onix - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.04,$0.15,$4.03
1,Corviknight - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.05,$0.25,$1.13
1,Cufant,Pokemon,SWSH08: Fusion Strike,$0.01,$0.09,$40.00
1,Gligar,Pokemon,SWSH08: Fusion Strike,$0.01,$0.08,$40.00
1,Latias - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.13,$0.30,$3.00
1,Gliscor,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$40.00
1,Makuhita,Pokemon,SWSH08: Fusion Strike,$0.01,$0.06,$40.00
1,Sliggoo,Pokemon,SWSH08: Fusion Strike,$0.02,$0.10,$1.02
1,Baltoy,Pokemon,SWSH08: Fusion Strike,$0.01,$0.08,$40.00
1,Goodra,Pokemon,SWSH08: Fusion Strike,$0.05,$0.16,$1.13
1,Goodra - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.07,$0.25,$2.00
1,Turtonator - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.05,$0.20,$1.00
1,Landorus - [Holofoil],Pokemon,SWSH08: Fusion Strike,$0.03,$0.20,$2.00
2,Pancham,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$0.99
2,Stufful,Pokemon,SWSH08: Fusion Strike,$0.01,$0.05,$40.00
2,Clobbopus,Pokemon,SWSH08: Fusion Strike,$0.01,$0.08,$40.00
1,Grapploct,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$1.00
3,Falinks (154),Pokemon,SWSH08: Fusion Strike,$0.01,$0.08,$1.25
1,Falinks (155) - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.01,$0.15,$1.24
4,Falinks (155),Pokemon,SWSH08: Fusion Strike,$0.01,$0.06,$5.00
2,Carvanha,Pokemon,SWSH08: Fusion Strike,$0.01,$0.06,$2.00
1,Toxicroak - [Reverse Holofoil],Pokemon,SWSH08: Fusion Strike,$0.08,$0.24,$19.99
3,Garbodor,Pokemon,SWSH08: Fusion Strike,$0.02,$0.10,$0.99
1,Vullaby,Pokemon,SWSH08: Fusion Strike,$0.01,$0.06,$40.00
2,Mandibuzz,Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$5.00
1,Impidimp,Pokemon,SWSH08: Fusion Strike,$0.01,$0.07,$1.25
3,Morgrem,Pokemon,SWSH08: Fusion Strike,$0.02,$0.10,$1.00
2,Morpeko (179),Pokemon,SWSH08: Fusion Strike,$0.01,$0.10,$5.00
3,Cheren's Care,Pokemon,SWSH09: Brilliant Stars,$0.01,$0.11,$2.00
1,Cheren's Care - [Reverse Holofoil],Pokemon,SWSH09: Brilliant Stars,$0.05,$0.20,$1.14
2,Double Turbo Energy,Pokemon,SWSH09: Brilliant Stars,$0.07,$0.25,$2.00
2,Kindler,Pokemon,SWSH09: Brilliant Stars,$0.01,$0.10,$1.95
4,Magma Basin,Pokemon,SWSH09: Brilliant Stars,$0.01,$0.10,$1.25
4,Exeggcute,Pokemon,SWSH09: Brilliant Stars,$0.01,$0.05,$40.00
2,Exeggutor,Pokemon,SWSH09: Brilliant Stars,$0.01,$0.10,$40.00
9,Shroomish,Pokemon,SWSH09: Brilliant Stars,$0.01,$0.06,$40.00
1,Breloom,Pokemon,SWSH09: Brilliant Stars,$0.01,$0.15,$4.00
3,Tropius,Pokemon,SWSH09: Brilliant Stars,$0.01,$0.08,$40.00
1,Tropius - [Reverse Holofoil],Pokemon,SWSH09: Brilliant Stars,$0.03,$0.15,$2.00
5,Turtwig,Pokemon,SWSH09: Brilliant Stars,$0.01,$0.08,$40.00
4,Grotle,Pokemon,SWSH09: Brilliant Stars,$0.01,$0.10,$40.00
3,Burmy,Pokemon,SWSH09: Brilliant Stars,$0.01,$0.06,$40.00
1,Torterra - [Holofoil],Pokemon,SWSH09: Brilliant Stars,$0.01,$0.20,$4.00
1,Wormadam (10) - [Reverse Holofoil],Pokemon,SWSH09: Brilliant Stars,$0.04,$0.19,$2.00
1,Mothim - [Reverse Holofoil],Pokemon,SWSH09: Brilliant Stars,$0.01,$0.20,$2.00
3,Cherubi,Pokemon,SWSH09: Brilliant Stars,$0.01,$0.08,$40.00
2,Karrablast,Pokemon,SWSH09: Brilliant Stars,$0.01,$0.05,$40.00
1,Karrablast - [Reverse Holofoil],Pokemon,SWSH09: Brilliant Stars,$0.01,$0.15,$2.00
2,Magmar,Pokemon,SWSH09: Brilliant Stars,$0.01,$0.07,$40.00
1,Magmar - [Reverse Holofoil],Pokemon,SWSH09: Brilliant Stars,$0.04,$0.15,$2.00
1,Moltres - [Holofoil],Pokemon,SWSH09: Brilliant Stars,$0.05,$0.25,$4.00
1,Torkoal,Pokemon,SWSH09: Brilliant Stars,$0.01,$0.09,$40.00
3,Chimchar,Pokemon,SWSH09: Brilliant Stars,$0.01,$0.07,$5.00
1,Monferno - [Reverse Holofoil],Pokemon,SWSH09: Brilliant Stars,$0.05,$0.15,$2.00
