,Qty,Min,Avg,High
Have,5317,"$1,260.12","$2,684.49","$632,687.95"
Have,Name,Game,Set,Low,Mid,High
2,Shelgon,Pokemon,Secret Wonders,$0.18,$0.40,$1.70
2,Shuppet,Pokemon,Secret Wonders,$0.14,$0.30,$4.99
2,Shroomish,Pokemon,Secret Wonders,$0.15,$0.26,$4.99
1,Stantler,Pokemon,Secret Wonders,$0.05,$0.25,$1.00
1,Squirtle,Pokemon,Secret Wonders,$0.75,$1.81,$9.99
1,Wormadam Plant Cloak,Pokemon,Secret Wonders,$0.30,$0.70,$1.80
1,Voltorb,Pokemon,Secret Wonders,$0.04,$0.25,$1.94
1,Unown [O],Pokemon,Secret Wonders,$0.24,$0.49,$2.43
1,Switch,Pokemon,Secret Wonders,$0.20,$0.59,$1.00
1,Swinub,Pokemon,Triumphant,$0.14,$0.25,$3.31
1,Swinub - [Reverse Holofoil],Pokemon,Triumphant,$0.29,$0.49,$2.71
1,Tentacool,Pokemon,Triumphant,$0.16,$0.27,$3.29
1,Tentacool - [Reverse Holofoil],Pokemon,Triumphant,$0.39,$0.63,$2.81
1,Voltorb,Pokemon,Triumphant,$0.20,$0.28,$1.28
2,Venonat,Pokemon,Triumphant,$0.07,$0.25,$1.12
1,Yanma,Pokemon,Triumphant,$0.10,$0.29,$5.27
1,Yanmega,Pokemon,Triumphant,$0.14,$0.26,$1.19
1,Weepinbell,Pokemon,Triumphant,$0.19,$0.29,$1.26
2,Spoink,Pokemon,Triumphant,$0.10,$0.25,$3.31
2,Shuppet,Pokemon,Triumphant,$0.13,$0.25,$2.72
1,Skorupi,Pokemon,Triumphant,$0.09,$0.25,$2.72
1,Skorupi - [Reverse Holofoil],Pokemon,Triumphant,$0.25,$0.49,$3.89
1,Rescue Energy - [Reverse Holofoil],Pokemon,Triumphant,$1.44,$1.68,$3.04
1,Rescue Energy,Pokemon,Triumphant,$0.91,$1.00,$1.30
1,Porygon,Pokemon,Triumphant,$0.14,$0.29,$3.40
2,Seeker,Pokemon,Triumphant,$0.44,$0.88,$1.99
1,Bellsprout,Pokemon,Triumphant,$0.09,$0.25,$2.13
1,Altaria - [Holofoil],Pokemon,Triumphant,$1.24,$1.90,$3.38
1,Aipom,Pokemon,Triumphant,$0.14,$0.25,$3.31
3,Carvanha,Pokemon,Triumphant,$0.19,$0.32,$3.31
1,Diglett - [Reverse Holofoil],Pokemon,Triumphant,$0.49,$0.68,$4.28
1,Darkrai & Cresselia Legend (Top) - [Holofoil],Pokemon,Triumphant,$35.90,$55.00,$99.99
1,Lickilicky - [Reverse Holofoil],Pokemon,Triumphant,$0.56,$1.00,$2.02
1,Lickilicky,Pokemon,Triumphant,$0.28,$0.40,$3.56
1,Lairon,Pokemon,Triumphant,$0.21,$0.29,$2.44
1,Kricketot,Pokemon,Triumphant,$0.01,$0.26,$3.31
2,Illumise,Pokemon,Triumphant,$0.10,$0.28,$3.31
1,Indigo Plateau,Pokemon,Triumphant,$0.14,$0.39,$3.91
1,Haunter,Pokemon,Triumphant,$0.95,$1.50,$3.00
1,Electrode,Pokemon,Triumphant,$0.20,$0.31,$1.84
2,Gastly,Pokemon,Triumphant,$0.18,$0.39,$1.28
1,Magmar,Pokemon,Triumphant,$0.20,$0.39,$1.00
1,Magmortar,Pokemon,Triumphant,$0.53,$0.75,$2.55
1,Mamoswine - [Holofoil],Pokemon,Triumphant,$1.70,$2.02,$3.43
2,Magnemite,Pokemon,Triumphant,$0.16,$0.30,$3.31
1,Machoke,Pokemon,Triumphant,$0.25,$0.40,$1.00
1,Lickitung,Pokemon,Triumphant,$0.15,$0.30,$3.89
1,Nidoran M,Pokemon,Triumphant,$0.05,$0.25,$1.08
1,Nidorino,Pokemon,Triumphant,$0.22,$0.33,$1.32
1,Palkia & Dialga Legend (Top) - [Holofoil],Pokemon,Triumphant,$26.39,$44.48,$55.73
1,Piloswine,Pokemon,Triumphant,$0.10,$0.30,$1.22
1,Porygon2,Pokemon,Triumphant,$0.20,$0.41,$19.99
2,Ponyta,Pokemon,Triumphant,$0.16,$0.29,$1.20
1,Pidgey,Pokemon,Triumphant,$0.16,$0.29,$1.25
1,Magneton,Pokemon,Power Keepers,$0.74,$1.34,$4.97
2,Magnemite,Pokemon,Power Keepers,$0.10,$0.27,$1.99
1,Glacia's Stadium,Pokemon,Power Keepers,$0.72,$2.00,$3.97
3,Cacnea,Pokemon,Power Keepers,$0.13,$0.25,$1.91
1,Cacturne,Pokemon,Power Keepers,$0.20,$0.44,$3.31
1,Claw Fossil,Pokemon,Power Keepers,$0.10,$0.25,$1.49
1,Combusken - [Reverse Holofoil],Pokemon,Power Keepers,$2.49,$3.40,$5.15
2,Beldum,Pokemon,Power Keepers,$0.10,$0.25,$1.99
1,Ralts,Pokemon,Power Keepers,$0.10,$0.29,$1.49
1,Slakoth,Pokemon,Power Keepers,$0.15,$0.40,$3.59
1,Spheal,Pokemon,Power Keepers,$0.19,$0.29,$3.39
1,Steven's Advice,Pokemon,Power Keepers,$0.98,$2.14,$4.47
1,Trapinch,Pokemon,Power Keepers,$0.10,$0.28,$2.25
2,Torchic,Pokemon,Power Keepers,$0.09,$0.25,$1.49
5,Whismur,Pokemon,Supreme Victors,$0.10,$0.35,$19.99
1,Zubat,Pokemon,Supreme Victors,$0.13,$0.28,$1.00
1,Staravia,Pokemon,Supreme Victors,$0.20,$0.35,$3.30
1,Surskit,Pokemon,Supreme Victors,$0.01,$0.26,$19.99
1,Spiritomb C,Pokemon,Supreme Victors,$0.22,$0.44,$2.89
1,Shroomish,Pokemon,Supreme Victors,$0.10,$0.40,$1.27
1,Seel - [Reverse Holofoil],Pokemon,Supreme Victors,$0.59,$2.18,$5.25
1,Sandshrew,Pokemon,Supreme Victors,$0.15,$0.31,$1.18
1,Sableye G,Pokemon,Supreme Victors,$1.34,$3.15,$4.24
1,Roserade,Pokemon,Supreme Victors,$0.20,$0.40,$3.26
1,Rhydon,Pokemon,Supreme Victors,$0.24,$0.39,$1.47
1,Baltoy,Pokemon,Supreme Victors,$0.20,$0.68,$3.79
2,Bidoof,Pokemon,Supreme Victors,$0.06,$0.25,$1.77
1,Buizel,Pokemon,Supreme Victors,$0.05,$0.25,$2.92
1,Altaria C,Pokemon,Supreme Victors,$0.30,$0.58,$2.00
1,Combee,Pokemon,Supreme Victors,$0.05,$0.29,$1.00
1,Chingling,Pokemon,Supreme Victors,$0.80,$1.60,$999.99
1,Chimchar,Pokemon,Supreme Victors,$0.05,$0.36,$2.00
1,Cherrim,Pokemon,Supreme Victors,$0.19,$0.41,$3.97
1,Chatot,Pokemon,Supreme Victors,$0.16,$0.29,$2.00
3,Cherubi,Pokemon,Supreme Victors,$0.20,$0.30,$2.87
1,Dewgong,Pokemon,Supreme Victors,$0.72,$1.12,$2.49
1,Doduo,Pokemon,Supreme Victors,$0.05,$0.29,$1.13
1,Corphish,Pokemon,Supreme Victors,$0.05,$0.25,$3.31
1,Cyrus's Initiative,Pokemon,Supreme Victors,$0.18,$0.35,$19.99
1,Honchkrow,Pokemon,Supreme Victors,$0.50,$0.89,$1.97
1,Ivysaur,Pokemon,Supreme Victors,$1.38,$2.20,$5.49
2,Geodude,Pokemon,Supreme Victors,$0.12,$0.25,$3.03
1,Gible,Pokemon,Supreme Victors,$0.19,$0.34,$1.00
1,Garchomp - [Reverse Holofoil],Pokemon,Supreme Victors,$7.48,$9.54,$12.00
1,Feebas,Pokemon,Supreme Victors,$0.18,$0.41,$3.97
2,Drifblim,Pokemon,Supreme Victors,$0.07,$0.32,$2.86
1,Drifloon,Pokemon,Supreme Victors,$0.13,$0.25,$1.78
1,Magikarp,Pokemon,Supreme Victors,$0.22,$0.64,$1.65
1,Loudred,Pokemon,Supreme Victors,$0.14,$0.30,$1.00
1,Milotic - [Reverse Holofoil],Pokemon,Supreme Victors,$1.10,$2.85,$7.19
1,Mime Jr.,Pokemon,Supreme Victors,$0.28,$0.80,$11.27
1,Mr. Mime - [Reverse Holofoil],Pokemon,Supreme Victors,$0.26,$1.11,$1.89
1,Murkrow,Pokemon,Supreme Victors,$0.10,$0.48,$1.37
1,Medicham,Pokemon,Supreme Victors,$0.40,$0.83,$2.00
1,Pinsir,Pokemon,Supreme Victors,$0.21,$0.49,$1.47
1,Palmer's Contribution - [Reverse Holofoil],Pokemon,Supreme Victors,$0.70,$1.50,$4.20
1,Palmer's Contribution,Pokemon,Supreme Victors,$0.18,$0.49,$1.27
1,Parasect,Pokemon,Supreme Victors,$0.69,$0.98,$1.99
2,Mudkip,Pokemon,Supreme Victors,$0.08,$0.50,$1.76
1,Palpitoad,Pokemon,Noble Victories,$0.36,$0.54,$3.31
1,Petilil,Pokemon,Noble Victories,$0.10,$0.25,$1.13
1,Dwebble,Pokemon,Noble Victories,$0.20,$0.27,$3.06
1,Eelektrik - [Reverse Holofoil],Pokemon,Noble Victories,$9.20,$18.00,$23.99
1,Eviolite - [Reverse Holofoil],Pokemon,Noble Victories,$0.21,$0.49,$1.38
1,Fraxure,Pokemon,Noble Victories,$0.24,$0.39,$2.95
1,Larvesta (20),Pokemon,Noble Victories,$0.14,$0.26,$3.99
1,Heatmor,Pokemon,Noble Victories,$0.20,$0.29,$2.79
1,Golurk,Pokemon,Noble Victories,$0.58,$1.00,$2.99
1,Cover Fossil,Pokemon,Noble Victories,$0.20,$0.34,$1.61
1,Crustle,Pokemon,Noble Victories,$0.24,$0.39,$1.00
1,Cryogonal (32),Pokemon,Noble Victories,$0.20,$0.36,$2.44
1,Carracosta,Pokemon,Noble Victories,$2.15,$2.74,$9.99
1,Archeops,Pokemon,Noble Victories,$8.75,$9.49,$11.06
1,Archen,Pokemon,Noble Victories,$0.50,$0.75,$1.00
1,Blitzle,Pokemon,Noble Victories,$1.98,$3.32,$19.99
1,Simisear,Pokemon,Noble Victories,$0.14,$0.27,$2.51
1,Stunfisk (42),Pokemon,Noble Victories,$0.07,$0.25,$1.00
1,Stunfisk (68),Pokemon,Noble Victories,$0.20,$0.29,$2.44
1,Volcarona - [Reverse Holofoil],Pokemon,Noble Victories,$1.31,$1.63,$2.49
1,Yamask (45),Pokemon,Noble Victories,$0.17,$0.25,$1.00
1,Victini (15) - [Holofoil],Pokemon,Noble Victories,$1.31,$2.46,$8.99
1,Tynamo (39),Pokemon,Noble Victories,$0.09,$0.25,$2.72
1,Trubbish,Pokemon,Noble Victories,$1.48,$2.07,$19.99
3,Venipede,Pokemon,XY Base Set,$0.05,$0.19,$3.29
1,Volbeat,Pokemon,XY Base Set,$0.10,$0.25,$2.00
2,Swirlix,Pokemon,XY Base Set,$0.07,$0.23,$1.08
1,Taillow,Pokemon,XY Base Set,$0.03,$0.20,$1.06
1,Xerneas - [Holofoil],Pokemon,XY Base Set,$0.00,$0.00,$0.00
1,Xerneas,Pokemon,XY Base Set,$0.40,$0.99,$1.73
2,Whirlipede,Pokemon,XY Base Set,$0.05,$0.25,$2.00
1,Super Potion,Pokemon,XY Base Set,$0.05,$0.27,$3.77
2,Spoink,Pokemon,XY Base Set,$0.05,$0.20,$1.06
2,Spritzee,Pokemon,XY Base Set,$0.05,$0.24,$1.17
1,Slurpuff,Pokemon,XY Base Set,$0.00,$0.00,$0.00
1,Roller Skates,Pokemon,XY Base Set,$0.04,$0.22,$1.08
1,Scatterbug,Pokemon,XY Base Set,$0.05,$0.24,$1.09
1,Scolipede,Pokemon,XY Base Set,$0.10,$0.37,$2.00
1,Professor Sycamore,Pokemon,XY Base Set,$0.10,$0.29,$1.50
2,Professor's Letter,Pokemon,XY Base Set,$0.10,$0.34,$1.99
2,Pumpkaboo,Pokemon,XY Base Set,$0.05,$0.25,$2.10
1,Aromatisse,Pokemon,XY Base Set,$0.00,$0.00,$0.00
2,Doduo,Pokemon,XY Base Set,$0.05,$0.20,$5.00
2,Dodrio,Pokemon,XY Base Set,$0.05,$0.25,$1.61
2,Great Ball,Pokemon,XY Base Set,$0.01,$0.25,$1.08
2,Jigglypuff (88),Pokemon,XY Base Set,$0.10,$0.40,$4.97
1,Evosoda,Pokemon,XY Base Set,$0.69,$1.30,$9.99
1,Fairy Garden,Pokemon,XY Base Set,$0.05,$0.25,$2.88
2,Ekans,Pokemon,XY Base Set,$0.10,$0.24,$1.18
2,Phantump,Pokemon,XY Base Set,$0.05,$0.25,$1.16
1,Max Revive,Pokemon,XY Base Set,$0.05,$0.25,$1.08
2,Mr. Mime,Pokemon,XY Base Set,$0.05,$0.26,$5.00
1,Grotle,Pokemon,Majestic Dawn,$0.08,$0.40,$5.00
1,Torterra,Pokemon,Majestic Dawn,$0.50,$1.11,$2.97
1,Toxicroak - [Holofoil],Pokemon,Arceus,$1.14,$2.49,$14.97
2,Tangela (76),Pokemon,Arceus,$0.05,$0.28,$1.20
1,Swalot - [Holofoil],Pokemon,Arceus,$0.93,$1.23,$3.93
2,Treecko (79),Pokemon,Arceus,$0.05,$0.27,$1.47
1,Ultimate Zone - [Reverse Holofoil],Pokemon,Arceus,$0.45,$0.89,$2.45
1,Wingull (81),Pokemon,Arceus,$0.03,$0.25,$3.93
2,Wormadam Sandy Cloak,Pokemon,Arceus,$0.04,$0.25,$1.25
1,Wormadam Trash Cloak,Pokemon,Arceus,$0.20,$0.30,$1.00
1,Wormadam Plant Cloak,Pokemon,Arceus,$0.01,$0.28,$2.44
1,Wormadam Plant Cloak - [Reverse Holofoil],Pokemon,Arceus,$0.25,$0.70,$1.99
1,Professor Oak's Visit,Pokemon,Arceus,$0.12,$0.25,$2.26
1,Sceptile (30),Pokemon,Arceus,$0.45,$0.87,$1.99
1,Salamence - [Holofoil],Pokemon,Arceus,$2.40,$5.32,$12.97
1,Shelgon,Pokemon,Arceus,$0.11,$0.30,$1.00
1,Snorunt,Pokemon,Arceus,$0.20,$0.31,$3.77
1,Gulpin (40),Pokemon,Arceus,$0.16,$0.29,$3.31
1,Gulpin (66),Pokemon,Arceus,$0.01,$0.25,$3.56
1,Grovyle (39),Pokemon,Arceus,$0.13,$0.33,$3.79
1,Haunter (41),Pokemon,Arceus,$0.89,$1.27,$5.97
2,Haunter (42),Pokemon,Arceus,$0.13,$0.77,$4.99
2,Helix Fossil,Pokemon,Arceus,$0.15,$0.25,$3.00
1,Kabuto,Pokemon,Arceus,$0.14,$0.31,$2.99
1,Electrike (63),Pokemon,Arceus,$0.10,$0.25,$1.00
3,Department Store Girl,Pokemon,Arceus,$0.18,$0.36,$2.00
1,Expert Belt,Pokemon,Arceus,$0.14,$0.72,$4.99
1,Expert Belt - [Reverse Holofoil],Pokemon,Arceus,$1.04,$1.69,$5.00
1,Gastly (64),Pokemon,Arceus,$0.10,$0.29,$1.12
1,Lucky Egg,Pokemon,Arceus,$0.15,$0.44,$2.00
1,Manectric (44),Pokemon,Arceus,$0.12,$0.31,$9.23
1,Pikachu,Pokemon,Arceus,$1.00,$1.77,$7.97
1,Ponyta (46),Pokemon,Arceus,$0.25,$0.44,$2.33
1,Pelipper (45),Pokemon,Arceus,$0.16,$0.29,$2.00
2,Nosepass,Pokemon,Arceus,$0.10,$0.25,$1.69
1,Omanyte,Pokemon,Arceus,$0.10,$0.30,$3.21
3,Dome Fossil,Pokemon,Arceus,$0.15,$0.25,$3.00
1,Dome Fossil - [Reverse Holofoil],Pokemon,Arceus,$0.47,$0.98,$1.99
3,Croagunk,Pokemon,Arceus,$0.11,$0.25,$2.00
1,Cherubi,Pokemon,Arceus,$0.05,$0.28,$3.34
2,Burmy Trash Cloak,Pokemon,Arceus,$0.13,$0.25,$4.99
1,Charmeleon,Pokemon,Arceus,$0.30,$0.88,$19.99
1,Arceus (AR4) - [Holofoil],Pokemon,Arceus,$14.36,$18.57,$26.95
1,Aerodactyl,Pokemon,Arceus,$0.65,$1.34,$3.77
2,Beedrill G,Pokemon,Arceus,$0.15,$0.30,$4.99
1,Beginning Door,Pokemon,Arceus,$0.15,$0.30,$2.00
2,Burmy Plant Cloak,Pokemon,Arceus,$0.10,$0.25,$2.00
1,Bronzor (34),Pokemon,Arceus,$0.16,$0.25,$3.04
1,Bronzor (34) - [Reverse Holofoil],Pokemon,Arceus,$0.35,$0.74,$3.20
1,Bronzor (54),Pokemon,Arceus,$0.10,$0.30,$3.14
1,Buffer Piece,Pokemon,Arceus,$0.10,$0.25,$1.00
2,Potion,Pokemon,Ruby and Sapphire,$0.04,$0.23,$3.50
2,Energy Search,Pokemon,Ruby and Sapphire,$0.04,$0.25,$19.99
1,Slakoth - [Reverse Holofoil],Pokemon,Ruby and Sapphire,$1.50,$3.97,$5.75
1,Ralts - 068/109 - [Reverse Holofoil],Pokemon,Ruby and Sapphire,$3.80,$5.24,$8.73
1,Swampert - 023/109,Pokemon,Ruby and Sapphire,$0.99,$1.39,$9.97
2,Corviknight - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.15,$4.99
3,Corviknight,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Superior Energy Retrieval - 189/193 - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.09,$0.39,$4.99
1,Jet Energy - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.19,$0.56,$4.99
1,Jet Energy,Pokemon,SV02: Paldea Evolved,$0.05,$0.49,$1.99
1,Luminous Energy - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.05,$0.29,$4.99
2,Luminous Energy,Pokemon,SV02: Paldea Evolved,$0.01,$0.25,$1.63
1,Reversal Energy,Pokemon,SV02: Paldea Evolved,$0.17,$0.67,$50.00
2,Reversal Energy - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.15,$0.75,$5.00
2,Cufant,Pokemon,SV02: Paldea Evolved,$0.01,$0.07,$1.63
1,Therapeutic Energy - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.05,$0.25,$4.99
1,Therapeutic Energy,Pokemon,SV02: Paldea Evolved,$0.01,$0.20,$118.00
1,Copperajah ex - [Holofoil],Pokemon,SV02: Paldea Evolved,$0.25,$0.75,$5.00
1,Noibat - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.15,$4.99
3,Noibat,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Girafarig - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$4.99
3,Girafarig,Pokemon,SV02: Paldea Evolved,$0.01,$0.07,$1.63
1,Farigiraf - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.05,$0.18,$4.99
2,Farigiraf,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
3,Dunsparce,Pokemon,SV02: Paldea Evolved,$0.01,$0.08,$1.63
3,Dudunsparce,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$15.00
5,Wingull,Pokemon,SV02: Paldea Evolved,$0.01,$0.08,$1.63
1,Wingull - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.11,$4.99
1,Pelipper - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.18,$4.99
3,Pelipper,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
4,Slakoth,Pokemon,SV02: Paldea Evolved,$0.01,$0.07,$1.63
2,Vigoroth,Pokemon,SV02: Paldea Evolved,$0.01,$0.09,$1.63
3,Slaking - [Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$4.99
2,Paldean Wooper,Pokemon,SV02: Paldea Evolved,$0.01,$0.11,$1.63
1,Paldean Wooper - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.08,$0.23,$4.99
1,Fletchling - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$4.99
3,Fletchling,Pokemon,SV02: Paldea Evolved,$0.01,$0.07,$1.63
3,Rookidee,Pokemon,SV02: Paldea Evolved,$0.01,$0.07,$1.63
1,Rookidee - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$4.99
1,Corvisquire - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.02,$0.15,$4.99
2,Corvisquire,Pokemon,SV02: Paldea Evolved,$0.01,$0.09,$1.63
2,Tandemaus - 166/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
3,Tandemaus - 167/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
3,Maushold,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Maushold - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.02,$0.20,$4.99
4,Flamigo,Pokemon,SV02: Paldea Evolved,$0.01,$0.13,$1.63
6,Murkrow,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Murkrow - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.03,$0.16,$4.99
2,Honchkrow,Pokemon,SV02: Paldea Evolved,$0.01,$0.09,$1.63
1,Honchkrow - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.15,$4.99
1,Sneasel - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.14,$4.99
4,Sneasel,Pokemon,SV02: Paldea Evolved,$0.01,$0.06,$1.63
3,Weavile - [Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.12,$4.99
2,Tyranitar - 135/193 - [Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.16,$5.00
1,Sprigatito - 196/193 - [Holofoil],Pokemon,SV02: Paldea Evolved,$8.00,$9.18,$49.99
1,Quaxly - 206/193 - [Holofoil],Pokemon,SV02: Paldea Evolved,$3.00,$4.00,$50.00
1,Gothorita - 213/193 - [Holofoil],Pokemon,SV02: Paldea Evolved,$1.00,$2.86,$50.00
1,Flamigo - 227/193 - [Holofoil],Pokemon,SV02: Paldea Evolved,$5.00,$8.00,$50.00
2,Sableye - [Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.15,$4.99
3,Seviper,Pokemon,SV02: Paldea Evolved,$0.01,$0.08,$1.63
4,Deino,Pokemon,SV02: Paldea Evolved,$0.01,$0.07,$1.63
1,Deino - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$4.99
1,Chien-Pao ex - 236/193 - [Holofoil],Pokemon,SV02: Paldea Evolved,$9.68,$11.07,$50.00
4,Zweilous,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
2,Hydreigon - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.20,$4.99
2,Hydreigon - [Holofoil],Pokemon,SV02: Paldea Evolved,$0.01,$0.15,$4.99
1,Maschiff - 142/193 - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.06,$0.16,$4.99
3,Maschiff - 142/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Mabosstiff - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.04,$0.16,$4.99
2,Mabosstiff,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$2.00
1,Shroodle,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
3,Shroodle - 145/193,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Shroodle - 145/193 - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.05,$0.15,$4.99
1,Grafaiai - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.04,$0.15,$4.99
2,Grafaiai,Pokemon,SV02: Paldea Evolved,$0.01,$0.10,$1.63
1,Bombirdier - [Reverse Holofoil],Pokemon,SV02: Paldea Evolved,$0.03,$0.16,$4.99
4,Bombirdier,Pokemon,SV02: Paldea Evolved,$0.01,$0.08,$1.63
1,Falkner - 251/193 - [Holofoil],Pokemon,SV02: Paldea Evolved,$1.00,$2.07,$50.00
1,Saguaro - 255/193 - [Holofoil],Pokemon,SV02: Paldea Evolved,$0.95,$1.95,$50.00
1,Tinkaton ex - 262/193 - [Holofoil],Pokemon,SV02: Paldea Evolved,$14.96,$17.26,$50.00
1,Squawkabilly ex - 264/193 - [Holofoil],Pokemon,SV02: Paldea Evolved,$11.00,$14.17,$50.00
1,Giacomo - 267/193 - [Holofoil],Pokemon,SV02: Paldea Evolved,$4.94,$6.99,$350.00
1,Saguaro - 270/193 - [Holofoil],Pokemon,SV02: Paldea Evolved,$5.99,$7.55,$50.00
1,Super Rod - 276/193 - [Holofoil],Pokemon,SV02: Paldea Evolved,$10.00,$14.99,$50.00
3,Litleo,Pokemon,SV02: Paldea Evolved,$0.01,$0.05,$1.63
1,Treecko,Pokemon,Crystal Guardians,$0.14,$0.37,$4.99
1,Skitty,Pokemon,Crystal Guardians,$0.20,$0.60,$4.99
1,Spearow,Pokemon,Crystal Guardians,$0.10,$0.25,$4.99
1,Squirtle - 063/100,Pokemon,Crystal Guardians,$0.30,$0.90,$8.97
1,Energy Search,Pokemon,Crystal Guardians,$0.04,$0.24,$4.99
2,Krabby,Pokemon,Crystal Guardians,$0.17,$0.43,$4.99
1,Kingler (Delta Species),Pokemon,Crystal Guardians,$1.25,$2.39,$8.99
1,Mudkip - 057/100,Pokemon,Crystal Guardians,$0.20,$0.61,$19.99
1,Memory Berry,Pokemon,Crystal Guardians,$0.20,$0.50,$19.99
4,Mantine - [Unlimited],Pokemon,Neo Genesis,$0.15,$0.37,$2.22
1,Pikachu - [Unlimited],Pokemon,Neo Genesis,$0.50,$1.29,$10.00
1,Hoothoot - [Unlimited],Pokemon,Neo Genesis,$0.25,$0.50,$2.00
3,Horsea - [Unlimited],Pokemon,Neo Genesis,$0.09,$0.34,$2.71
1,Chikorita (53) - [Unlimited],Pokemon,Neo Genesis,$0.34,$0.75,$6.27
1,Snubbull - [Unlimited],Pokemon,Neo Genesis,$0.10,$0.42,$2.25
1,Sudowoodo - [Unlimited],Pokemon,Neo Genesis,$0.25,$0.50,$2.50
1,Totodile (80) - [Unlimited],Pokemon,Neo Genesis,$0.19,$0.60,$2.49
1,Unown (S) - [Holofoil],Pokemon,Unseen Forces,$5.24,$27.10,$47.95
1,Smoochum,Pokemon,Unseen Forces,$1.84,$2.50,$2.99
2,Slowpoke,Pokemon,Unseen Forces,$0.25,$0.50,$2.72
1,Quagsire,Pokemon,Unseen Forces,$0.32,$0.75,$2.40
1,Gloom,Pokemon,Unseen Forces,$0.20,$0.38,$1.34
1,Energy Removal 2,Pokemon,Unseen Forces,$0.12,$0.40,$1.25
2,Emcee's Chatter,Pokemon,Unleashed,$0.18,$0.25,$1.21
1,Energy Returner,Pokemon,Unleashed,$0.15,$0.30,$3.09
1,Engineer's Adjustments,Pokemon,Unleashed,$0.24,$0.30,$1.74
1,Jirachi - [Reverse Holofoil],Pokemon,Unleashed,$6.00,$9.34,$12.37
1,Lanturn (Prime) - [Holofoil],Pokemon,Unleashed,$5.99,$10.95,$16.49
1,Larvitar (50),Pokemon,Unleashed,$0.18,$0.39,$0.99
1,Poliwhirl,Pokemon,Unleashed,$0.29,$0.50,$3.40
1,Poliwrath,Pokemon,Unleashed,$0.56,$1.00,$2.49
1,Plusle,Pokemon,Unleashed,$0.20,$0.40,$3.76
1,Pokemon Circulator,Pokemon,Unleashed,$0.18,$0.29,$3.31
2,Onix (57),Pokemon,Unleashed,$0.14,$0.25,$1.23
1,Natu,Pokemon,Unleashed,$0.15,$0.27,$1.19
1,Mankey,Pokemon,Unleashed,$0.10,$0.28,$1.00
1,Magmar,Pokemon,Unleashed,$0.10,$0.30,$1.07
1,Lucario,Pokemon,Unleashed,$0.59,$1.00,$3.39
1,Life Herb - [Reverse Holofoil],Pokemon,Unleashed,$0.29,$0.50,$2.00
1,Chinchou,Pokemon,Unleashed,$0.14,$0.28,$3.99
1,Cherubi,Pokemon,Unleashed,$0.08,$0.25,$2.08
